index,Sku,Catalog,Category,Weight,TP,MRP Old,Final MRP Old,Ajio MRP,Amazon MRP,Amazon FBA MRP,Flipkart MRP,Limeroad MRP,Myntra MRP,Paytm MRP,Snapdeal MRP
236,OS177_1057_L,Mix,Kurta,0.3,714,2878,2995,2995,2995,2995,2995,2995,2995,2995,2995
237,OS177_1057_XL,Mix,Kurta,0.3,714,2878,2995,2995,2995,2995,2995,2995,2995,2995,2995
238,OS177_1057_2XL,Mix,Kurta,0.3,714,2878,2995,2995,2995,2995,2995,2995,2995,2995,2995
239,OS177_1057_3XL,Mix,Kurta,0.3,714,2878,2995,2995,2995,2995,2995,2995,2995,2995,2995
240,OS180_3134_S,Mix,Kurta,0.3,519,2098,2195,2195,2195,2195,2195,2195,2195,2195,2195
241,OS180_3134_M,Mix,Kurta,0.3,519,2098,2195,2195,2195,2195,2195,2195,2195,2195,2195
242,OS180_3134_L,Mix,Kurta,0.3,519,2098,2195,2195,2195,2195,2195,2195,2195,2195,2195
243,OS180_3134_XL,Mix,Kurta,0.3,519,2098,2195,2195,2195,2195,2195,2195,2195,2195,2195
244,OS180_3134_2XL,Mix,Kurta,0.3,519,2098,2195,2195,2195,2195,2195,2195,2195,2195,2195
245,OS180_3134_3XL,Mix,Kurta,0.3,519,2098,2195,2195,2195,2195,2195,2195,2195,2195,2195
246,OS178_1115_S,Mix,Kurta,0.3,595,2398,2495,2495,2495,2495,2495,2495,2495,2495,2495
247,OS178_1115_M,Mix,Kurta,0.3,595,2398,2495,2495,2495,2495,2495,2495,2495,2495,2495
248,OS178_1115_L,Mix,Kurta,0.3,595,2398,2495,2495,2495,2495,2495,2495,2495,2495,2495
249,OS178_1115_XL,Mix,Kurta,0.3,595,2398,2495,2495,2495,2495,2495,2495,2495,2495,2495
250,OS178_1115_2XL,Mix,Kurta,0.3,595,2398,2495,2495,2495,2495,2495,2495,2495,2495,2495
251,OS178_1115_3XL,Mix,Kurta,0.3,595,2398,2495,2495,2495,2495,2495,2495,2495,2495,2495
252,OS211_3011_S,Mix,Kurta,0.3,467,1878,1995,1995,1995,1995,1995,1995,1995,1995,1995
253,OS211_3011_M,Mix,Kurta,0.3,467,1878,1995,1995,1995,1995,1995,1995,1995,1995,1995
254,OS211_3011_L,Mix,Kurta,0.3,467,1878,1995,1995,1995,1995,1995,1995,1995,1995,1995
255,OS211_3011_XL,Mix,Kurta,0.3,467,1878,1995,1995,1995,1995,1995,1995,1995,1995,1995
256,OS211_3011_2XL,Mix,Kurta,0.3,467,1878,1995,1995,1995,1995,1995,1995,1995,1995,1995
257,OS211_3011_3XL,Mix,Kurta,0.3,467,1878,1995,1995,1995,1995,1995,1995,1995,1995,1995
258,OS171_1096_S,Mix,Kurta,0.3,552,2238,2395,2395,2395,2395,2395,2395,2395,2395,2395
259,OS171_1096_M,Mix,Kurta,0.3,552,2238,2395,2395,2395,2395,2395,2395,2395,2395,2395
260,OS171_1096_L,Mix,Kurta,0.3,552,2238,2395,2395,2395,2395,2395,2395,2395,2395,2395
261,OS171_1096_XL,Mix,Kurta,0.3,552,2238,2395,2395,2395,2395,2395,2395,2395,2395,2395
262,OS171_1096_2XL,Mix,Kurta,0.3,552,2238,2395,2395,2395,2395,2395,2395,2395,2395,2395
263,OS171_1096_3XL,Mix,Kurta,0.3,552,2238,2395,2395,2395,2395,2395,2395,2395,2395,2395
264,OS184_1127_S,Mix,Kurta,0.3,529,2138,2295,2295,2295,2295,2295,2295,2295,2295,2295
265,OS184_1127_M,Mix,Kurta,0.3,529,2138,2295,2295,2295,2295,2295,2295,2295,2295,2295
266,OS184_1127_L,Mix,Kurta,0.3,529,2138,2295,2295,2295,2295,2295,2295,2295,2295,2295
267,OS184_1127_XL,Mix,Kurta,0.3,529,2138,2295,2295,2295,2295,2295,2295,2295,2295,2295
268,OS184_1127_2XL,Mix,Kurta,0.3,529,2138,2295,2295,2295,2295,2295,2295,2295,2295,2295
269,OS184_1127_3XL,Mix,Kurta,0.3,529,2138,2295,2295,2295,2295,2295,2295,2295,2295,2295
270,OS231_1384_S,Mix,Kurta Set,0.4,662,2678,2795,2795,2795,2795,2795,2795,2795,2795,2795
271,OS231_1384_M,Mix,Kurta Set,0.4,662,2678,2795,2795,2795,2795,2795,2795,2795,2795,2795
272,OS231_1384_L,Mix,Kurta Set,0.4,662,2678,2795,2795,2795,2795,2795,2795,2795,2795,2795
273,OS231_1384_XL,Mix,Kurta Set,0.4,662,2678,2795,2795,2795,2795,2795,2795,2795,2795,2795
274,OS231_1384_2XL,Mix,Kurta Set,0.4,662,2678,2795,2795,2795,2795,2795,2795,2795,2795,2795
275,OS231_1384_3XL,Mix,Kurta Set,0.4,662,2678,2795,2795,2795,2795,2795,2795,2795,2795,2795
276,OS186_1377_S,Mix,Kurta,0.3,538,2178,2295,2295,2295,2295,2295,2295,2295,2295,2295
277,OS186_1377_M,Mix,Kurta,0.3,538,2178,2295,2295,2295,2295,2295,2295,2295,2295,2295
278,OS186_1377_L,Mix,Kurta,0.3,538,2178,2295,2295,2295,2295,2295,2295,2295,2295,2295
279,OS186_1377_XL,Mix,Kurta,0.3,538,2178,2295,2295,2295,2295,2295,2295,2295,2295,2295
280,OS186_1377_2XL,Mix,Kurta,0.3,538,2178,2295,2295,2295,2295,2295,2295,2295,2295,2295
281,OS186_1377_3XL,Mix,Kurta,0.3,538,2178,2295,2295,2295,2295,2295,2295,2295,2295,2295
282,OS185_1105_S,Mix,Kurta,0.3,529,2138,2295,2295,2295,2295,2295,2295,2295,2295,2295
283,OS185_1105_M,Mix,Kurta,0.3,529,2138,2295,2295,2295,2295,2295,2295,2295,2295,2295
284,OS185_1105_L,Mix,Kurta,0.3,529,2138,2295,2295,2295,2295,2295,2295,2295,2295,2295
285,OS185_1105_XL,Mix,Kurta,0.3,529,2138,2295,2295,2295,2295,2295,2295,2295,2295,2295
286,OS185_1105_2XL,Mix,Kurta,0.3,529,2138,2295,2295,2295,2295,2295,2295,2295,2295,2295
287,OS185_1105_3XL,Mix,Kurta,0.3,529,2138,2295,2295,2295,2295,2295,2295,2295,2295,2295
288,OS190_1128_S,Mix,Kurta,0.3,570,2298,2295,2295,2295,2295,2295,2295,2295,2295,2295
289,OS190_1128_M,Mix,Kurta,0.3,570,2298,2295,2295,2295,2295,2295,2295,2295,2295,2295
290,OS190_1128_L,Mix,Kurta,0.3,570,2298,2295,2295,2295,2295,2295,2295,2295,2295,2295
291,OS190_1128_XL,Mix,Kurta,0.3,570,2298,2295,2295,2295,2295,2295,2295,2295,2295,2295
292,OS190_1128_2XL,Mix,Kurta,0.3,570,2298,2295,2295,2295,2295,2295,2295,2295,2295,2295
293,OS190_1128_3XL,Mix,Kurta,0.3,570,2298,2295,2295,2295,2295,2295,2295,2295,2295,2295
294,OS192_1124_S,Mix,Kurta,0.3,570,2298,2295,2295,2295,2295,2295,2295,2295,2295,2295
295,OS192_1124_M,Mix,Kurta,0.3,570,2298,2295,2295,2295,2295,2295,2295,2295,2295,2295
296,OS192_1124_L,Mix,Kurta,0.3,570,2298,2295,2295,2295,2295,2295,2295,2295,2295,2295
297,OS192_1124_XL,Mix,Kurta,0.3,570,2298,2295,2295,2295,2295,2295,2295,2295,2295,2295
298,OS192_1124_2XL,Mix,Kurta,0.3,570,2298,2295,2295,2295,2295,2295,2295,2295,2295,2295
299,OS192_1124_3XL,Mix,Kurta,0.3,570,2298,2295,2295,2295,2295,2295,2295,2295,2295,2295
300,OS172_1092_S,Mix,Kurta,0.3,570,2298,2295,2295,2295,2295,2295,2295,2295,2295,2295
301,OS172_1092_M,Mix,Kurta,0.3,570,2298,2295,2295,2295,2295,2295,2295,2295,2295,2295
302,OS172_1092_L,Mix,Kurta,0.3,570,2298,2295,2295,2295,2295,2295,2295,2295,2295,2295
303,OS172_1092_XL,Mix,Kurta,0.3,570,2298,2295,2295,2295,2295,2295,2295,2295,2295,2295
304,OS172_1092_2XL,Mix,Kurta,0.3,570,2298,2295,2295,2295,2295,2295,2295,2295,2295,2295
305,OS172_1092_3XL,Mix,Kurta,0.3,570,2298,2295,2295,2295,2295,2295,2295,2295,2295,2295
306,OS176_1015_S,Mix,Kurta,0.3,724,2918,3095,3095,3095,3095,3095,3095,3095,3095,3095
307,OS176_1015_M,Mix,Kurta,0.3,724,2918,3095,3095,3095,3095,3095,3095,3095,3095,3095
308,OS176_1015_L,Mix,Kurta,0.3,724,2918,3095,3095,3095,3095,3095,3095,3095,3095,3095
309,OS176_1015_XL,Mix,Kurta,0.3,724,2918,3095,3095,3095,3095,3095,3095,3095,3095,3095
310,OS176_1015_2XL,Mix,Kurta,0.3,724,2918,3095,3095,3095,3095,3095,3095,3095,3095,3095
311,OS176_1015_3XL,Mix,Kurta,0.3,724,2918,3095,3095,3095,3095,3095,3095,3095,3095,3095
312,OS196_1371_S,Mix,Kurta,0.3,538,2178,2295,2295,2295,2295,2295,2295,2295,2295,2295
313,OS196_1371_M,Mix,Kurta,0.3,538,2178,2295,2295,2295,2295,2295,2295,2295,2295,2295
314,OS196_1371_L,Mix,Kurta,0.3,538,2178,2295,2295,2295,2295,2295,2295,2295,2295,2295
315,OS196_1371_XL,Mix,Kurta,0.3,538,2178,2295,2295,2295,2295,2295,2295,2295,2295,2295
316,OS196_1371_2XL,Mix,Kurta,0.3,538,2178,2295,2295,2295,2295,2295,2295,2295,2295,2295
317,OS196_1371_3XL,Mix,Kurta,0.3,538,2178,2295,2295,2295,2295,2295,2295,2295,2295,2295
318,OS193_1062_S,Mix,Kurta,0.3,570,2298,2395,2395,2395,2395,2395,2395,2395,2395,2395
319,OS193_1062_M,Mix,Kurta,0.3,570,2298,2395,2395,2395,2395,2395,2395,2395,2395,2395
320,OS193_1062_L,Mix,Kurta,0.3,570,2298,2395,2395,2395,2395,2395,2395,2395,2395,2395
321,OS193_1062_XL,Mix,Kurta,0.3,570,2298,2395,2395,2395,2395,2395,2395,2395,2395,2395
322,OS193_1062_2XL,Mix,Kurta,0.3,570,2298,2395,2395,2395,2395,2395,2395,2395,2395,2395
323,OS193_1062_3XL,Mix,Kurta,0.3,570,2298,2395,2395,2395,2395,2395,2395,2395,2395,2395
324,OS205_1054_S,Mix,Kurta,0.3,570,2298,2395,2395,2395,2395,2395,2395,2395,2395,2395
325,OS205_1054_M,Mix,Kurta,0.3,570,2298,2395,2395,2395,2395,2395,2395,2395,2395,2395
326,OS205_1054_L,Mix,Kurta,0.3,570,2298,2395,2395,2395,2395,2395,2395,2395,2395,2395
327,OS205_1054_XL,Mix,Kurta,0.3,570,2298,2395,2395,2395,2395,2395,2395,2395,2395,2395
328,OS205_1054_2XL,Mix,Kurta,0.3,570,2298,2395,2395,2395,2395,2395,2395,2395,2395,2395
329,OS205_1054_3XL,Mix,Kurta,0.3,570,2298,2395,2395,2395,2395,2395,2395,2395,2395,2395
330,OS203_1100_S,Mix,Kurta,0.3,529,2138,2395,2395,2395,2395,2395,2395,2395,2395,2395
331,OS203_1100_M,Mix,Kurta,0.3,529,2138,2395,2395,2395,2395,2395,2395,2395,2395,2395
332,OS203_1100_L,Mix,Kurta,0.3,529,2138,2395,2395,2395,2395,2395,2395,2395,2395,2395
333,OS203_1100_XL,Mix,Kurta,0.3,529,2138,2395,2395,2395,2395,2395,2395,2395,2395,2395
334,OS203_1100_2XL,Mix,Kurta,0.3,529,2138,2395,2395,2395,2395,2395,2395,2395,2395,2395
335,OS203_1100_3XL,Mix,Kurta,0.3,529,2138,2395,2395,2395,2395,2395,2395,2395,2395,2395
336,OS204_3091_S,Mix,Kurta,0.3,529,2138,2395,2395,2395,2395,2395,2395,2395,2395,2395
337,OS204_3091_M,Mix,Kurta,0.3,529,2138,2395,2395,2395,2395,2395,2395,2395,2395,2395
338,OS204_3091_L,Mix,Kurta,0.3,529,2138,2395,2395,2395,2395,2395,2395,2395,2395,2395
339,OS204_3091_XL,Mix,Kurta,0.3,529,2138,2395,2395,2395,2395,2395,2395,2395,2395,2395
340,OS204_3091_2XL,Mix,Kurta,0.3,529,2138,2395,2395,2395,2395,2395,2395,2395,2395,2395
341,OS204_3091_3XL,Mix,Kurta,0.3,529,2210,2395,2395,2395,2395,2295,2295,2395,2395,2395
342,OS160_S,Mix,Kurta,0.3,424,2240,1695,1695,1695,1695,1695,1795,1695,1895,1695
343,OS160_M,Mix,Kurta,0.3,424,1695,1695,1695,1695,1695,1695,1795,1695,1895,1695
344,OS160_L,Mix,Kurta,0.3,424,1695,1695,1695,1695,1695,1695,1795,1695,1895,1695
345,OS160_XL,Mix,Kurta,0.3,424,1695,1695,1695,1695,1695,1695,1795,1695,1895,1695
346,OS160_2XL,Mix,Kurta,0.3,424,1695,1695,1695,1695,1695,1695,1795,1695,1895,1695
347,OS160_3XL,Mix,Kurta,0.3,424,1695,1695,1695,1695,1695,1695,1795,1695,1895,1695
348,OS162_S,Mix,Kurta,0.3,424,1695,1695,1695,1695,1695,1695,1795,1695,1895,1695
349,OS162_M,Mix,Kurta,0.3,424,1695,1695,1695,1695,1695,1695,1795,1695,1895,1695
350,OS162_L,Mix,Kurta,0.3,424,1695,1695,1695,1695,1695,1695,1795,1695,1895,1695
351,OS162_XL,Mix,Kurta,0.3,424,1695,1695,1695,1695,1695,1695,1795,1695,1895,1695
352,OS162_2XL,Mix,Kurta,0.3,424,1695,1695,1695,1695,1695,1695,1795,1695,1895,1695
353,OS162_3XL,Mix,Kurta,0.3,424,1695,1695,1695,1695,1695,1695,1795,1695,1895,1695
354,OS110_14253_S,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
355,OS110_14253_M,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
356,OS110_14253_L,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
357,OS110_14253_XL,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
358,OS110_14253_2XL,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
359,OS110_14253_3XL,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
360,OS117_3063_S,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
361,OS117_3063_M,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
362,OS117_3063_L,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
363,OS117_3063_XL,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
364,OS117_3063_2XL,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
365,OS117_3063_3XL,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
366,OS122_1736_S,Mix,Kurta,0.3,471,1895,1895,1895,1895,1895,1895,1995,1895,1895,1895
367,OS122_1736_M,Mix,Kurta,0.3,471,1895,1895,1895,1895,1895,1895,1995,1895,1895,1895
368,OS122_1736_L,Mix,Kurta,0.3,471,1895,1895,1895,1895,1895,1895,1995,1895,1895,1995
369,OS122_1736_XL,Mix,Kurta,0.3,471,1895,1895,1895,1895,1895,1895,1995,1895,1895,1995
370,OS122_1736_2XL,Mix,Kurta,0.3,471,1895,1895,1895,1895,1895,1895,1995,1895,1895,1895
371,OS122_1736_3XL,Mix,Kurta,0.3,471,1895,1895,1895,1895,1895,1895,1995,1895,1895,1895
372,OS119_3094_S,Mix,Kurta,0.3,471,1895,1895,1895,1895,1895,1895,1995,1895,1895,1995
373,OS119_3094_M,Mix,Kurta,0.3,471,1895,1895,1895,1895,1895,1895,1995,1895,1895,1995
374,OS119_3094_L,Mix,Kurta,0.3,471,1895,1895,1895,1895,1895,1895,1995,1895,1895,1995
375,OS119_3094_XL,Mix,Kurta,0.3,471,1895,1895,1895,1895,1895,1895,1995,1895,1895,1995
376,OS119_3094_2XL,Mix,Kurta,0.3,471,1895,1895,1895,1895,1895,1895,1995,1895,1895,1995
377,OS119_3094_3XL,Mix,Kurta,0.3,471,1895,1895,1895,1895,1895,1895,1995,1895,1895,1995
378,OS120_14412_S,Mix,Kurta,0.3,471,1895,1895,1895,1895,1895,1895,1995,1895,1895,1895
379,OS120_14412_M,Mix,Kurta,0.3,471,1895,1895,1895,1895,1895,1895,1995,1895,1895,1995
380,OS120_14412_L,Mix,Kurta,0.3,471,1895,1895,1895,1895,1895,1895,1995,1895,1895,1995
381,OS120_14412_XL,Mix,Kurta,0.3,471,1895,1895,1895,1895,1895,1895,1995,1895,1895,1995
382,OS120_14412_2XL,Mix,Kurta,0.3,471,1895,1895,1895,1895,1895,1895,1995,1895,1895,1895
383,OS120_14412_3XL,Mix,Kurta,0.3,471,1895,1895,1895,1895,1895,1895,1995,1895,1895,1895
384,OS126_14249_S,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
385,OS126_14249_M,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
386,OS126_14249_L,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
387,OS126_14249_XL,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
388,OS126_14249_2XL,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
389,OS126_14249_3XL,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
390,OS132_1866_S,Mix,Kurta,0.3,286,1195,1195,1195,1195,1195,1195,1195,1195,1195,1195
391,OS132_1866_M,Mix,Kurta,0.3,286,1195,1195,1195,1195,1195,1195,1195,1195,1195,1195
392,OS132_1866_L,Mix,Kurta,0.3,286,1195,1195,1195,1195,1195,1195,1195,1195,1195,1195
393,OS132_1866_XL,Mix,Kurta,0.3,286,1195,1195,1195,1195,1195,1195,1195,1195,1195,1195
394,OS132_1866_2XL,Mix,Kurta,0.3,286,1195,1195,1195,1195,1195,1195,1195,1195,1195,1195
395,OS132_1866_3XL,Mix,Kurta,0.3,286,1195,1195,1195,1195,1195,1195,1195,1195,1195,1195
396,OS116_14254_S,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
397,OS116_14254_M,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
398,OS116_14254_L,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
399,OS116_14254_XL,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
400,OS116_14254_2XL,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
401,OS116_14254_3XL,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
402,OS113_3090_S,Mix,Kurta,0.3,500,1995,1995,1995,1995,1995,1995,2095,1995,1995,2095
403,OS113_3090_M,Mix,Kurta,0.3,500,1995,1995,1995,1995,1995,1995,2095,1995,1995,2095
404,OS113_3090_L,Mix,Kurta,0.3,500,1995,1995,1995,1995,1995,1995,2095,1995,1995,2095
405,OS113_3090_XL,Mix,Kurta,0.3,500,1995,1995,1995,1995,1995,1995,2095,1995,1995,2095
406,OS113_3090_2XL,Mix,Kurta,0.3,500,1995,1995,1995,1995,1995,1995,2095,1995,1995,2095
407,OS113_3090_3XL,Mix,Kurta,0.3,500,1995,1995,1995,1995,1995,1995,2095,1995,1995,2095
408,OS111_3074_S,Mix,Kurta,0.3,471,1895,1895,1895,1895,1895,1895,1995,1895,1895,1995
409,OS111_3074_M,Mix,Kurta,0.3,471,1895,1895,1895,1895,1895,1895,1995,1895,1895,1995
410,OS111_3074_L,Mix,Kurta,0.3,471,1895,1895,1895,1895,1895,1895,1995,1895,1895,1995
411,OS111_3074_XL,Mix,Kurta,0.3,471,1895,1895,1895,1895,1895,1895,1995,1895,1895,1995
412,OS111_3074_2XL,Mix,Kurta,0.3,471,1895,1895,1895,1895,1895,1895,1995,1895,1895,1995
413,OS111_3074_3XL,Mix,Kurta,0.3,471,1895,1895,1895,1895,1895,1895,1995,1895,1895,1995
414,OS123_1332_S,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
415,OS123_1332_M,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
416,OS123_1332_L,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
417,OS123_1332_XL,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
418,OS123_1332_2XL,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
419,OS123_1332_3XL,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
420,OS141_1331_S,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
421,OS141_1331_M,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
422,OS141_1331_L,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
423,OS141_1331_XL,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
424,OS141_1331_2XL,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
425,OS141_1331_3XL,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
426,OS102_14255_S,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
427,OS102_14255_M,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
428,OS102_14255_L,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
429,OS102_14255_XL,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
430,OS102_14255_2XL,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
431,OS102_14255_3XL,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
432,OS104_1276_S,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
433,OS104_1276_M,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
434,OS104_1276_L,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
435,OS104_1276_XL,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
436,OS104_1276_2XL,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
437,OS104_1276_3XL,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
438,OS106_14213_S,Mix,Kurta,0.3,581,2395,2395,2395,2395,2395,2395,2495,2395,2395,2395
439,OS106_14213_M,Mix,Kurta,0.3,581,2395,2395,2395,2395,2395,2395,2495,2395,2395,2395
440,OS106_14213_L,Mix,Kurta,0.3,581,2395,2395,2395,2395,2395,2395,2495,2395,2395,2495
441,OS106_14213_XL,Mix,Kurta,0.3,581,2395,2395,2395,2395,2395,2395,2495,2395,2395,2495
442,OS106_14213_2XL,Mix,Kurta,0.3,581,2395,2395,2395,2395,2395,2395,2495,2395,2395,2395
443,OS106_14213_3XL,Mix,Kurta,0.3,581,2395,2395,2395,2395,2395,2395,2495,2395,2395,2395
444,OS105_3062_S,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
445,OS105_3062_M,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
446,OS105_3062_L,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
447,OS105_3062_XL,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
448,OS105_3062_2XL,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
449,OS105_3062_3XL,Mix,Kurta,0.3,381,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
450,OS109_3095_S,Mix,Kurta,0.3,471,1895,1895,1895,1895,1895,1895,1995,1895,1895,1995
451,OS109_3095_M,Mix,Kurta,0.3,471,1895,1895,1895,1895,1895,1895,1995,1895,1895,1995
452,OS109_3095_L,Mix,Kurta,0.3,471,1895,1895,1895,1895,1895,1895,1995,1895,1895,1995
453,OS109_3095_XL,Mix,Kurta,0.3,471,1895,1895,1895,1895,1895,1895,1995,1895,1895,1995
454,OS109_3095_2XL,Mix,Kurta,0.3,471,1895,1895,1895,1895,1895,1895,1995,1895,1895,1995
455,OS109_3095_3XL,Mix,Kurta,0.3,471,1895,1895,1895,1895,1895,1895,1995,1895,1895,1995
456,OS173_3090_S,Mix,Kurta,0.3,457,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
457,OS173_3090_M,Mix,Kurta,0.3,457,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
458,OS173_3090_L,Mix,Kurta,0.3,457,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
459,OS173_3090_XL,Mix,Kurta,0.3,457,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
460,OS173_3090_2XL,Mix,Kurta,0.3,457,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
461,OS173_3090_3XL,Mix,Kurta,0.3,457,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
462,OS187_5073_S,Mix,Kurta,0.3,424,1695,1695,1695,1695,1695,1695,1795,1695,1695,1695
463,OS187_5073_M,Mix,Kurta,0.3,424,1695,1695,1695,1695,1695,1695,1795,1695,1695,1695
464,OS187_5073_L,Mix,Kurta,0.3,424,1695,1695,1695,1695,1695,1695,1795,1695,1695,1695
465,OS187_5073_XL,Mix,Kurta,0.3,424,1695,1695,1695,1695,1695,1695,1795,1695,1695,1695
466,OS187_5073_2XL,Mix,Kurta,0.3,424,1695,1695,1695,1695,1695,1695,1795,1695,1695,1695
467,OS187_5073_3XL,Mix,Kurta,0.3,424,1695,1695,1695,1695,1695,1695,1795,1695,1695,1695
468,OS215_5072_S,Mix,Kurta,0.3,424,1695,1695,1695,1695,1695,1695,1795,1695,1695,1795
469,OS215_5072_M,Mix,Kurta,0.3,424,1695,1695,1695,1695,1695,1695,1795,1695,1695,1795
470,OS215_5072_L,Mix,Kurta,0.3,424,1695,1695,1695,1695,1695,1695,1795,1695,1695,1795
471,OS215_5072_XL,Mix,Kurta,0.3,424,1695,1695,1695,1695,1695,1695,1795,1695,1695,1795
472,OS215_5072_2XL,Mix,Kurta,0.3,424,1695,1695,1695,1695,1695,1695,1795,1695,1695,1795
473,OS215_5072_3XL,Mix,Kurta,0.3,424,1695,1695,1695,1695,1695,1695,1795,1695,1695,1795
474,OS103_4171_S,Mix,Kurta,0.3,500,1995,1995,1995,1995,1995,1995,2095,1995,1995,2095
475,OS103_4171_XS,Mix,Kurta,0.3,500,1995,1995,1995,1995,1995,1995,2095,1995,1995,2095
476,OS103_4171_M,Mix,Kurta,0.3,500,1995,1995,1995,1995,1995,1995,2095,1995,1995,2095
477,OS103_4171_L,Mix,Kurta,0.3,500,1995,1995,1995,1995,1995,1995,2095,1995,1995,2095
478,OS103_4171_XL,Mix,Kurta,0.3,500,1995,1995,1995,1995,1995,1995,2095,1995,1995,2095
479,OS103_4171_2XL,Mix,Kurta,0.3,500,1995,1995,1995,1995,1995,1995,2095,1995,1995,2095
